230	96
256	160
156	240
239	213
11	199
86	191
217	105
68	57
19	120
219	200
20	45
7	291
243	278
57	85
210	155
163	126
161	58
137	148
214	286
199	161
187	61
201	32
261	177
24	282
148	143
142	117
258	17
252	44
56	170
260	32
282	214
120	62
258	253
40	216
166	274
120	279
127	43
103	82
200	185
257	149
53	9
118	9
118	286
148	189
89	176
52	62
23	9
79	261
280	52
225	139
116	94
230	183
279	151
64	124
113	12
69	200
132	201
79	244
147	54
43	254
266	206
29	146
53	112
27	18
286	206
148	137
40	264
47	158
173	223
89	199
116	39
16	164
59	214
284	225
267	169
145	173
172	116
113	89
108	206
41	10
287	206
47	251
28	133
251	151
67	164
206	287
226	261
95	186
134	23
258	11
184	89
99	78
120	46
186	229
95	139
253	136
229	51
286	150
192	120
19	279
51	229
201	7
89	184
201	140
199	263
186	15
28	104
60	201
242	204
57	146
279	163
287	107
142	115
241	33
223	158
203	140
4	79
162	150
279	247
90	215
1	254
46	164
204	206
88	79
204	234
199	217
17	2
186	51
264	216
20	116
132	278
78	126
190	199
102	108
188	27
132	170
160	210
203	274
89	80
222	25
71	125
88	197
61	30
159	38
126	6
68	119
264	162
185	291
152	239
227	283
141	106
98	21
173	201
256	41
147	102
145	211
227	141
90	273
77	104
248	110
214	112
13	34
45	284
262	148
287	115
141	124
263	161
79	187
243	121
101	130
151	251
241	143
211	31
260	9
33	56
200	270
35	78
203	80
138	234
210	139
15	164
291	119
53	31
152	77
142	94
207	279
117	115
126	96
52	27
253	44
34	39
22	206
230	185
280	168
216	206
104	133
258	44
287	150
256	10
35	186
46	19
211	173
244	233
154	162
259	1
36	183
51	186
269	94
280	201
181	20
61	89
217	253
158	151
182	96
195	168
257	285
201	132
278	186
78	99
137	141
61	270
89	187
16	171
182	279
87	20
145	53
239	110
17	80
280	27
176	61
15	169
77	169
178	45
259	43
176	263
166	119
120	19
20	291
113	155
19	144
89	110
226	104
61	17
41	223
107	287
208	44
50	216
240	189
241	183
7	23
65	108
81	76
115	94
181	151
273	155
229	124
240	182
72	160
86	134
227	16
200	226
16	64
182	225
190	41
164	67
11	258
22	183
274	251
232	201
166	211
105	183
283	94
217	136
156	139
45	18
287	149
163	78
105	130
207	164
77	61
74	39
49	98
195	21
210	204
201	232
178	66
63	176
286	264
215	33
47	96
282	24
233	69
78	35
161	199
29	134
155	234
214	150
261	49
180	173
192	247
165	111
242	209
161	160
280	96
180	119
177	263
257	284
81	219
216	64
102	156
121	100
98	49
251	158
53	139
233	88
183	35
121	243
239	193
54	27
240	269
94	269
49	113
17	258
186	234
66	178
185	9
287	1
121	183
260	89
218	265
290	181
173	23
98	88
14	192
10	160
217	61
37	62
28	152
1	287
226	133
68	241
28	77
104	161
257	35
158	96
183	243
152	270
82	25
119	262
253	61
31	291
212	96
73	37
147	64
66	40
176	89
273	139
46	139
245	158
145	91
211	166
36	101
98	89
32	132
36	85
274	166
43	259
27	234
89	136
286	112
11	256
81	61
15	174
152	69
19	247
222	114
258	2
31	119
191	225
152	290
86	156
203	55
9	274
89	263
15	283
188	47
72	10
161	10
82	69
246	45
65	117
181	215
114	79
89	203
136	61
278	35
122	237
32	232
226	200
229	148
220	245
214	264
263	10
100	155
245	285
215	151
99	171
148	171
266	240
26	213
156	234
280	238
150	148
4	8
186	35
266	108
183	164
184	41
158	251
122	201
192	266
227	171
3	104
27	210
54	183
120	247
188	18
291	31
73	179
256	252
283	124
3	193
44	17
28	226
30	208
191	66
147	46
113	150
51	139
134	247
65	156
65	84
118	53
99	141
166	122
176	187
75	239
14	27
187	89
79	226
185	134
107	205
141	148
12	193
110	114
45	84
239	104
154	178
122	119
203	31
42	155
189	240
78	134
82	104
34	210
283	171
271	146
119	291
256	235
287	7
216	150
20	234
21	18
11	17
8	82
244	270
212	47
140	53
279	162
208	26
278	230
79	177
33	60
107	149
151	223
119	118
201	170
4	290
158	212
206	150
268	41
126	247
262	175
211	180
14	52
1	186
214	130
285	257
286	245
160	62
66	50
219	37
96	126
5	112
195	234
187	268
80	203
189	64
177	90
79	114
274	68
260	114
28	239
70	265
110	270
92	177
118	119
200	291
116	240
20	181
36	230
227	95
166	118
220	95
188	155
49	261
218	257
92	79
156	247
234	285
154	66
15	183
192	21
84	126
188	151
64	178
215	273
187	136
59	53
181	95
81	160
165	3
60	274
27	21
10	72
52	151
269	262
191	68
178	64
60	23
190	263
103	200
257	124
207	62
7	201
59	140
98	113
37	280
197	165
172	269
26	239
54	14
69	4
269	116
56	140
1	259
37	238
9	163
96	158
161	162
167	58
65	171
210	18
12	80
151	139
37	96
71	280
72	278
44	217
239	25
21	155
188	96
46	115
49	226
133	226
49	277
203	119
251	168
239	75
274	60
261	197
181	168
68	59
16	229
160	52
215	90
12	200
279	207
187	255
199	176
50	162
278	105
199	61
192	126
50	150
173	180
226	197
103	176
87	210
168	280
163	285
261	3
238	158
18	27
3	26
240	106
115	269
15	142
159	176
202	27
114	69
214	45
58	208
10	263
269	153
1	164
23	119
222	177
177	270
108	112
81	199
290	114
68	191
35	64
201	274
14	267
14	175
226	177
231	253
145	249
14	45
59	206
183	54
262	162
12	177
96	48
136	199
77	28
98	59
136	187
64	189
199	10
65	262
115	117
20	286
7	169
165	69
213	25
215	96
15	150
212	105
202	186
212	238
36	93
16	267
262	171
197	226
233	114
31	59
23	60
136	258
150	162
265	70
104	75
31	9
36	74
184	61
84	266
230	101
98	80
290	160
86	116
274	31
242	102
127	93
66	216
57	227
241	43
116	206
196	173
290	45
126	158
63	160
17	139
1	142
140	150
26	3
141	216
73	221
232	170
211	196
132	105
78	50
60	223
43	241
261	270
95	148
51	218
170	33
278	207
177	114
79	270
269	144
46	247
134	185
159	160
117	116
69	114
41	160
180	166
35	124
147	209
82	260
80	59
126	35
34	267
40	66
133	222
240	206
137	229
124	64
272	238
147	131
96	223
88	270
285	124
184	160
279	19
44	176
155	251
29	148
74	96
21	151
137	129
45	178
34	13
274	146
247	204
99	64
137	124
99	50
21	234
176	268
273	166
102	139
138	202
251	47
285	35
229	106
132	232
59	291
21	47
214	245
66	264
51	241
71	24
170	9
288	255
240	283
267	14
244	79
192	279
188	105
291	53
7	128
266	192
157	9
154	283
167	261
176	136
162	50
279	13
69	263
18	188
162	178
140	274
16	106
119	166
101	234
103	10
280	128
291	23
239	222
203	89
104	114
243	148
79	133
226	270
227	148
33	140
99	35
65	102
150	192
33	201
133	75
17	61
98	12
133	79
261	244
122	134
206	112
287	53
283	35
263	41
265	13
127	90
28	270
180	201
99	107
182	221
116	115
56	274
113	31
88	92
193	3
291	140
11	217
10	235
